"event_name","event_type","event_id","event_date_start_date","event_date_status","event_seatmap_url","event_place_name","event_place_id","event_place_postalcode","event_place_location_lat","event_place_location_long","event_classification_segment_id","event_classification_segment_name","event_classification_genre_id","event_classification_genre_name","event_classification_subgenre_id","event_classification_subgenre_name","venue_name","venue_type","venue_id","venue_postalcode","venue_location_long","venue_location_lat","venue_upcoming_event_total"
"Kindness","event","Z7r9jZ1AejSb8","2019-11-13","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7n1","Miscellaneous","KnvZfZ7vAAJ","Hobby/Special Interest Expos","KZazBEonSMnZfZ7vFnl","Hobby/Special Interest Expos","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Saliva","event","Z7r9jZ1AejSO7","2019-10-10","onsale","http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png","Bossanova Ballroom","ZFr9jZkdea","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAeA","Rock","KZazBEonSMnZfZ7v6kl","Hard Rock","Bossanova Ballroom","venue","ZFr9jZkdea","97214","-122.642799","45.513901","3"
"Brent Cobb","event","Z7r9jZ1Aejy-M","2019-11-01","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"San Fermin","event","Z7r9jZ1AejyAt","2019-11-03","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvE","Jazz","KZazBEonSMnZfZ7vkAA","Free Funk","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Swervedriver","event","Z7r9jZ1AeOZ-7","2019-11-01","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvt","Metal","KZazBEonSMnZfZ7vk6t","Death Metal/Black Metal","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Swervedriver","event","Z7r9jZ1AeOZ-d","2019-11-02","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAv6","Country","KZazBEonSMnZfZ7vAad","Country Folk","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Helio Sequence","event","Z7r9jZ1Aeq_Z9","2019-10-26","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAv1","Hip-Hop/Rap","KZazBEonSMnZfZ7vkvl","Hip-Hop/Rap","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Starcrawler","event","Z7r9jZ1Aeq-Z8","2019-10-07","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvF","Dance/Electronic","KZazBEonSMnZfZ7vA1E","Dance/Electronic","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Choir! Choir! Choir!","event","Z7r9jZ1Aeq-Zo","2019-10-09","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Jonathan Wilson","event","Z7r9jZ1Aeq48J","2019-10-03","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Black Belt Eagle Scout","event","Z7r9jZ1Aeq48N","2019-10-21","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAv1","Hip-Hop/Rap","KZazBEonSMnZfZ7vkdA","Urban","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Miami Horror","event","Z7r9jZ1Aeq7_t","2019-11-02","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Buku","event","Z7r9jZ1Aeqdeb","2019-11-15","onsale","n/a","45 East","Z7r9jZad7E","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvF","Dance/Electronic","KZazBEonSMnZfZ7vA1E","Dance/Electronic","45 East","venue","Z7r9jZad7E","97214","-122.642799","45.513901","1"
"Tiny Moving Parts","event","Z7r9jZ1AeqNGo","2019-11-03","onsale","http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png","Bossanova Ballroom","ZFr9jZkdea","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bossanova Ballroom","venue","ZFr9jZkdea","97214","-122.642799","45.513901","3"
"Typhoon","event","Z7r9jZ1AeqvJ9","2019-10-19","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Hot Buttered Rum","event","Z7r9jZ1Aeqz4_","2019-12-13","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvv","Alternative","KZazBEonSMnZfZ7vAvn","Alternative Rock","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"Danny Barnes","event","Z7r9jZ1AeroAe","2019-10-11","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Pecas","event","Z7r9jZ1AeroAO","2019-10-23","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Whiskerman","event","Z7r9jZ1AeroAx","2019-10-10","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Long Hallways","event","Z7r9jZ1AerofI","2019-11-08","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAeA","Rock","KZazBEonSMnZfZ7v6dt","Alternative Rock","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Teddy and the Rough Riders","event","Z7r9jZ1AerofS","2019-10-07","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12"
"Craig Finn","event","Z7r9jZ1Aerv_S","2019-11-12","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAeA","Rock","KZazBEonSMnZfZ7v61t","Surf","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
"The Goddamn Gallows","event","Z7r9jZ1Aerv74","2019-10-11","onsale","http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png","Bossanova Ballroom","ZFr9jZkdea","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other","Bossanova Ballroom","venue","ZFr9jZkdea","97214","-122.642799","45.513901","3"
"Nikki Lane","event","Z7r9jZ1AerZ4J","2019-10-08","onsale","n/a","Mississippi Studios","ZFr9jZaa7k","97227","45.543499","-122.674202","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAv6","Country","KZazBEonSMnZfZ7vAad","Country Folk","Mississippi Studios","venue","ZFr9jZaa7k","97227","-122.674202","45.543499","22"
