event_name,event_type,event_id,event_date_start_date,event_date_status,event_seatmap_url,event_place_name,event_place_id,event_place_postalcode,event_place_location_lat,event_place_location_long,event_classification_segment_id,event_classification_segment_name,event_classification_genre_id,event_classification_genre_name,event_classification_subgenre_id,event_classification_subgenre_name
Hail The Sun,event,Z7r9jZ1Aeqffg,10/11/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Son Volt,event,Z7r9jZ1Ae_EP8,10/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Choir! Choir! Choir!,event,Z7r9jZ1Aeq-Zo,10/9/19,onsale,n/a,Mississippi Studios,ZFr9jZaa7k,97227,45.543499,-122.674202,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Buku,event,Z7r9jZ1Aeqdeb,11/15/19,onsale,n/a,45 East,Z7r9jZad7E,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vA1E,Dance/Electronic
Elephante,event,Z7r9jZ1Aeq6ev,11/16/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeqV4z,11/16/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
Abhi The Nomad,event,Z7r9jZ1AejtjE,10/19/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/1/VenueMaps/11469-0-0-1-GAStage71229.png,Holocene,Z7r9jZaeSu,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeQZA8,2/1/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
Bailen,event,Z7r9jZ1AerdZN,10/3/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Sunset Rollercoaster,event,Z7r9jZ1AejKo4,10/23/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Mumiy Troll,event,Z7r9jZ1Aeqd_0,10/24/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeqS09,10/26/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
Jesse Cook,event,Z7r9jZ1AeqdG-,11/21/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeF,World,KZazBEonSMnZfZ7v6Jt,World
Jonathan Bree,event,Z7r9jZ1Aeqp_t,10/21/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Messer Chups,event,Z7r9jZ1AeOZu7,10/23/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Skizzy Mars,event,Z7r9jZ1Aeq6Jo,11/3/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Mating Ritual,event,Z7r9jZ1AeQoJd,10/17/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Frankie Cosmos,event,Z7r9jZ1Aeqd_P,10/31/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Chris Lake,event,Z7r9jZ1Aej7Zf,11/1/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
The Goddamn Gallows,event,Z7r9jZ1Aerv74,10/11/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png,Bossanova Ballroom,ZFr9jZkdea,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Pecas,event,Z7r9jZ1AeroAO,10/23/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeqV4w,11/2/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
The Okee Dokee Brothers,event,Z7r9jZ1Aejp_p,10/26/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Last Dinosaurs,event,Z7r9jZ1AejEPU,10/26/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Reverend Peyton's Big Damn Band,event,Z7r9jZ1Aeqk03,10/28/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Peter Hook & The Light,event,Z7r9jZ1AefPuf,11/7/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Alaska Thunderf**k,event,Z7r9jZ1AejExk,11/8/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Batushka,event,Z7r9jZ1AeqoGp,12/16/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
D.R.I.,event,Z7r9jZ1AeQbkF,10/25/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kl,Hard Rock
Dune Rats,event,Z7r9jZ1Aej04g,11/9/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Moon Hooch,event,Z7r9jZ1Aeqpjx,12/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Yung Bae,event,Z7r9jZ1AejKAg,11/10/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/1/VenueMaps/11469-0-0-1-GAStage71229.png,Holocene,Z7r9jZaeSu,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
The Dangerous Summer w/ Arms Akimbo,event,Z7r9jZ1Aer7ao,11/6/19,onsale,n/a,Paris Theatre - Portland,Z7r9jZadNS,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
The Maine,event,Z7r9jZ1Aeq-ob,11/23/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Noah Gundersen,event,Z7r9jZ1Aejt0f,11/12/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Eptic,event,Z7r9jZ1AeqxGt,11/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Com Truise,event,Z7r9jZ1AeqZA_,10/25/19,onsale,n/a,Star Theater,ZFr9jZ1e16,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Julia Jacklin,event,Z7r9jZ1AeqUFw,11/20/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Morbid Angel w/ Watain,event,Z7r9jZ1AereG6,12/1/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kl,Hard Rock
A Christmas Carol,event,Z7r9jZ1AejKG-,12/5/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7n1,Miscellaneous,KnvZfZ7vAAt,Holiday,KZazBEonSMnZfZ7vFl7,Holiday
Batman Returns Returns,event,Z7r9jZ1Aeq3FA,12/19/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/10905-0-0-1-GAStage.png,Revolution Hall - Portland,Z7r9jZaen_,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7le,Miscellaneous,KZazBEonSMnZfZ7vF1k,Miscellaneous
Walter Trout,event,Z7r9jZ1Aej6Ok,12/4/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Ballet Theatre Presents The Sleeping Beauty,event,vvG1HZ4Rhdok3N,2/22/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7nI,Dance,KZazBEonSMnZfZ7v7nl,Dance
Hiss Golden Messenger,event,Z7r9jZ1AeQfZA,10/9/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
The Long Ryders,event,Z7r9jZ1Aejp_f,10/8/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
John Craigie,event,Z7r9jZ1Aeqt-J,12/14/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Danny Barnes,event,Z7r9jZ1AeroAe,10/11/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Dina Martina,event,Z7r9jZ1Ae_s_F,12/26/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7le,Miscellaneous,KZazBEonSMnZfZ7vF1k,Miscellaneous
The KVB,event,Z7r9jZ1Aeq386,10/18/19,onsale,n/a,Star Theater,ZFr9jZ1e16,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Alien Weaponry,event,Z7r9jZ1Aeq60p,10/23/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Moon Hooch,event,Z7r9jZ1Aeqzbb,12/14/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Fruit Bats,event,Z7r9jZ1AerZxA,12/18/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Garcia Birthday Band,event,Z7r9jZ1Aejw4v,11/30/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeqV4V,11/30/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
Motion City Soundtrack,event,Z7r9jZ1Aejb4E,1/27/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Portland Winterhawks vs. Vancouver Giants,event,vvG1HZ4wmt4eF3,11/20/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAdI,Hockey,KZazBEonSMnZfZ7vFEt,Minor League
Nekromantix,event,Z7r9jZ1Aer6OE,11/6/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6a6,Punk
She Past Away,event,Z7r9jZ1Ae_Fu_,12/4/19,onsale,n/a,Star Theater,ZFr9jZ1e16,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
John Waters,event,Z7r9jZ1AejEx7,12/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7vAe1,Comedy,KZazBEonSMnZfZ7vF17,Comedy
Garcia Birthday Band,event,Z7r9jZ1AejPON,12/27/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Miami Horror,event,Z7r9jZ1Aeq7_t,11/2/19,onsale,n/a,Mississippi Studios,ZFr9jZaa7k,97227,45.543499,-122.674202,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Ballet Theatre Presents The Sleeping Beauty,event,vvG1HZ4Rhd3J3I,2/23/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7nI,Dance,KZazBEonSMnZfZ7v7nl,Dance
Portland Winterhawks vs. Saskatoon Blades,event,vvG1HZ4wmnOx5x,11/24/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAdI,Hockey,KZazBEonSMnZfZ7vFEt,Minor League
Aldous Harding,event,Z7r9jZ1AejExZ,10/14/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Black Pumas,event,Z7r9jZ1AejYkF,10/19/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Kishi Bashi,event,Z7r9jZ1Aej3J7,10/8/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Ruston Kelly,event,Z7r9jZ1AeQd-w,10/4/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
J.S. Ondara,event,Z7r9jZ1Ae_3vY,10/10/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Big Thief,event,Z7r9jZ1Aeb94a,10/24/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Leo Kottke,event,Z7r9jZ1Ae_J4V,10/20/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/31-0-0-0-ga_withstage.png,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Phantoms,event,Z7r9jZ1Aeqprv,10/12/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
White Reaper,event,Z7r9jZ1AeQ_pe,10/13/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5509-0-0-1-GAStage.png,Doug Fir Lounge,ZFr9jZkkv1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oh Land,event,Z7r9jZ1AeQ9ug,10/21/19,onsale,n/a,The Old Church-OR,Z7r9jZaeVY,97201,45.497799,-122.693703,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Oregon Symphony,event,Z7r9jZ1AeQZAo,12/21/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
80's Video Dance Attack,event,Z7r9jZ1Aer38V,10/25/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
